;age;email;first_name;gender;genre;key;location;password;prefDate;rating;title_type;genre;top5
937;1946-04-19;Dorothytjuuh@outlook.com;Dorothy;Male;['EDUCATION', 'LIFESTYLE'];Dorothytjuuh;Amsterdam;sGkNVB%4;[2019, 2020];['No preference'];['News', 'Panel_Discussion'];['EDUCATION', 'LIFESTYLE'];"[""Lost In Translation: Understanding Japan"", ""The Ticket"", ""Boyer Lecture 2021: John Bell"", ""Budget 2022: An ABC News Special"", ""ABC News Regional"", ""ABC News ACT"", ""The Journey Home:  Reconciliation Through Repatriation"", ""Foreign Correspondent"", ""Living With Fire"", ""Offsiders""]"
938;1944-06-25;Jesstjuuh@hotmail.nl;Jess;Male;['PANEL & DISCUSSION'];Jesstjuuh;Eenrum;/d>97MZV;[2016, 2017];['No preference'];['tv', 'Documentary', 'Panel_Discussion'];['PANEL & DISCUSSION'];"[""Pins And Nettie"", ""Mini Lessons: Science Secondary"", ""Keeko"", ""Play School Art Crew"", ""Strong Women"", ""Play School: Mindfully Me"", ""Lah-Lah's Adventures: Songs"", ""Kangaroo Beach Summer Special (Mandarin)"", ""In Concert Together"", ""Zog""]"
939;1945-08-31;Gerhardttje@outlook.com;Gerhardt;Male;['INDIGENOUS'];Gerhardttje;Tegelen;CRF8hdj);[2018, 2019];['M'];['Documentary'];['INDIGENOUS'];"[""Bangarra's World"", ""Putin: A Russian Spy Story"", ""Catching A Killer: A Bullet Through The Window"", ""The Twist"", ""Devil's Advocate"", ""Hitting Home With Sarah Ferguson"", ""Laura's Choice"", ""The Art Of Australia"", ""And We Danced"", ""Christmas In Australia With Christine Anu""]"
940;1944-02-29;Britttjuuh@hotmail.com;Britt;Male;['DOCUMENTARY', 'REGIONAL AUSTRALIA', 'ARTS & CULTURE'];Britttjuuh;Moerkapelle;8m%]D[[4;[2016, 2021];['PG'];['Movie', 'Documentary'];['DOCUMENTARY', 'REGIONAL AUSTRALIA', 'ARTS & CULTURE'];"[""Insidious"", ""Songs Of Praise: Gospel Singer Of The Year 2021 Final"", ""Hitsville: The Making Of Motown"", ""Christmas In Australia With Christine Anu"", ""Coriolanus"", ""The Walker"", ""Dr Kwane: The Street Vet"", ""South Solitary"", ""The Little Death"", ""Capturing Cricket: Steve Waugh In India""]"
941;1952-04-21;Rufus01@hotmail.com;Rufus;Male;['REGIONAL AUSTRALIA'];Rufus01;Arnhem;bS9/bH-u;[2017, 2020];['No preference'];['tv', 'Panel_Discussion'];['REGIONAL AUSTRALIA'];"[""My Life in Hitler's Germany"", ""The Snail And The Whale"", ""My Five Cents"", ""Robot Wars: World Series Specials"", ""Afternoon Briefing"", ""The Making of David Attenborough's Great Barrier Reef"", ""Go Wild For Maths"", ""Turtle Odyssey"", ""Cyber Dreaming"", ""All My Friends Are Racist""]"
942;1949-01-01;Erick00@hotmail.com;Erick;Male;['SCIENCE', 'LIFESTYLE'];Erick00;Hellendoorn;w[a2eTs(;[2016, 2022];['No preference'];['Movie', 'Panel_Discussion'];['SCIENCE', 'LIFESTYLE'];"[""The Butterfly Tree"", ""The Road"", ""A Raisin In The Sun"", ""Once"", ""For Your Consideration"", ""Buried"", ""Bright Young Things"", ""Thr3e"", ""Adaptation"", ""Budget 2022: An ABC News Special""]"
943;1947-03-21;Finis123@outlook.com;Finis;Male;['EDUCATION'];Finis123;Sint Odiliënberg;xsMh+9hd;[2018, 2021];['No preference'];['tv'];['EDUCATION'];"[""David Attenborough's Natural History Museum Alive"", ""Troppo"", ""Small Hands In A Big War"", ""Accused"", ""The Ex-PM"", ""The French Revolution"", ""Moon and Me"", ""Kids Listen: Story Salad"", ""Play School Show Time"", ""Odd Squad Healthy Habits""]"
944;1945-03-01;Rowlandx@live.nl;Rowland;Male;['SCIENCE', 'FAMILY', 'DOCUMENTARY'];Rowlandx;Maastricht;s]42?_LK;[2017, 2020];['G'];['Panel_Discussion', 'Documentary', 'Movie'];['SCIENCE', 'FAMILY', 'DOCUMENTARY'];"[""Suburban Mayhem"", ""A Royal Night Out"", ""The Sorcerer and the White Snake"", ""Just Between Us"", ""Brazen Hussies"", ""Ask The Doctor"", ""Fly Me To The Moon"", ""Catching A Killer: A Knock At The Door"", ""Bronwyn Oliver: The Shadows Within"", ""Griff's Great Kiwi Road Trip""]"
945;1949-06-02;Hanstjuuh@hotmail.nl;Hans;Male;['COMEDY', 'EDUCATION', 'PANEL & DISCUSSION'];Hanstjuuh;Muiden;ZLac&g2L;[2019, 2020];['MA', 'PG'];['News', 'tv'];['COMEDY', 'EDUCATION', 'PANEL & DISCUSSION'];"[""See Us Coming Together: A Sesame Street Special"", ""Mikki vs the World"", ""David Attenborough's Galapagos"", ""The World"", ""Sammy J And Randy In Ricketts Lane"", ""Community"", ""Thomas And Friends: Big World! Big Adventures! The Movie"", ""Press"", ""The Brothers' Book Club"", ""Smart Materials""]"
946;1947-01-02;Audiex@icloud.com;Audie;Male;['SCIENCE', 'LIFESTYLE'];Audiex;Deurne;8YD-6t%&;[2016, 2020];['No preference'];['Panel_Discussion', 'News', 'tv'];['SCIENCE', 'LIFESTYLE'];"[""Life Chat With Learn English"", ""Mumbai - Slum Redevelopment Challenge"", ""Foreign Correspondent: The Rise Of China"", ""Bistro Escargot"", ""David Attenborough's Micro Monsters"", ""The Warriors"", ""Play School: Stop, Look, Listen"", ""Living The Dream"", ""Lest We Forget What? Education Shorts"", ""I'm Recyclable Get Me Out Of Here""]"
947;1944-03-14;Granvillex@live.nl;Granville;Male;['NEWS'];Granvillex;Heemskerk;.DbdSr(5;[2016, 2017];['No preference'];['Panel_Discussion', 'News', 'tv'];['NEWS'];"[""Freddie Mercury: The Final Act"", ""Ready, Jet, Go!"", ""Play School: Acknowledgement of Country"", ""KGB"", ""David Attenborough's Great Barrier Reef"", ""Rake"", ""Through The Window"", ""Peg + Cat"", ""Stargazing Live"", ""BTN Lunar New Year (Chinese Simplified Subtitles)""]"
948;1947-08-11;Leroy01@hotmail.nl;Leroy;Male;['KIDS', 'PANEL & DISCUSSION'];Leroy01;Oude-Tonge;G3KCVW)p;[2017, 2022];['G', 'MA', 'M'];['tv', 'Panel_Discussion', 'Documentary'];['KIDS', 'PANEL & DISCUSSION'];"[""Zog And The Flying Doctors"", ""The Missing Children"", ""PJ Masks"", ""Big Deal"", ""Smart Materials"", ""Decoding Danger"", ""Play School: Fighting The Coronavirus"", ""No Offence"", ""Waltzing The Dragon With Benjamin Law"", ""hoopla doopla! (Mandarin)""]"
949;1943-05-27;Macktjuuh@live.nl;Mack;Male;['LIFESTYLE', 'FAMILY', 'NEWS'];Macktjuuh;Echt;v}Z76M*7;[2016, 2019];['No preference'];['Panel_Discussion', 'tv', 'News'];['LIFESTYLE', 'FAMILY', 'NEWS'];"[""ABC News ACT"", ""Les Miserables"", ""What's For Dinner? Lunar New Year (Simplified Chinese Subtitles)"", ""Anh's Brush With Fame"", ""The Sound"", ""Create"", ""No Friend But The Mountains: A Voyage Through Song"", ""David Attenborough's Galapagos"", ""Everyday English"", ""Dawn French Live: 30 Million Minutes""]"
950;1943-01-31;Greggoryx@gmail.com;Greggory;Male;['FAMILY'];Greggoryx;Echt;E[ZLj7aB;[2021, 2022];['No preference'];['Movie'];['FAMILY'];"[""A Royal Night Out"", ""Tommy"", ""Bob & Carol & Ted & Alice"", ""Splinter"", ""Cliffy"", ""Adaptation"", ""Devil's Knot"", ""Paranormal Activity"", ""Funny Girl"", ""Three Kingdoms""]"
951;1944-11-28;Kennithtje@icloud.com;Kennith;Male;['DOCUMENTARY', 'COMEDY'];Kennithtje;Veur;v}Z76M*7;[2016, 2017];['MA', 'M', 'G'];['Panel_Discussion'];['DOCUMENTARY', 'COMEDY'];"[""Tomorrow Tonight"", ""Gruen Pitch"", ""The Drum"", ""Shane Warne: In Conversation with Tracey Holmes"", ""Spicks And Specks"", ""Insiders: From The Couch"", ""Insiders: Talking Pictures"", ""One Plus One"", ""National Press Club Address"", ""The Ticket""]"
952;1948-07-17;Quintontje@hotmail.com;Quinton;Male;['COMEDY', 'ARTS & CULTURE', 'EDUCATION'];Quintontje;Groesbeek;!f6^sCB];[2018, 2021];['No preference'];['News'];['COMEDY', 'ARTS & CULTURE', 'EDUCATION'];"[""ABC News With Auslan"", ""When War Came To Australia"", ""War Stories"", ""9/11 Stories"", ""7.30 Special: The Shane Warne Interview"", ""David Brill's Story On The Frontlines"", ""ABC NEWS Live Stream"", ""Foreign Correspondent: The Rise Of China"", ""ABC News Stories"", ""Australia Day: National Citizenship and Flag Raising Ceremony 2022""]"
953;1945-08-24;Carrol@gmail.com;Carrol;Male;['COMEDY', 'LIFESTYLE', 'SCIENCE'];Carrol;Meerkerk;Rcfv6Bt{;[2016, 2021];['G', 'PG', 'MA'];['Panel_Discussion'];['COMEDY', 'LIFESTYLE', 'SCIENCE'];"[""Gruen Pitch"", ""Barrie Cassidy's One Plus One"", ""Mock The Week"", ""Spicks And Specks"", ""The Drum"", ""National Press Club Address"", ""Afternoon Briefing"", ""The Journey Home:  Reconciliation Through Repatriation"", ""Boyer Lecture 2019: Rachel Perkins"", ""Insiders""]"
954;1950-12-23;Johnnie00@icloud.com;Johnnie;Male;['COMEDY', 'FAMILY', 'EDUCATION'];Johnnie00;IJzendijke;[K.GBr8U;[2019, 2022];['MA', 'M'];['tv', 'Panel_Discussion', 'News'];['COMEDY', 'FAMILY', 'EDUCATION'];"[""Deadly Family Portraits: Sansbury Sisters"", ""Peg + Cat"", ""Sarah And Duck"", ""David Brill's Story On The Frontlines"", ""The World"", ""Dragons: Defenders Of Berk"", ""Look Kool"", ""Circle Square"", ""Offsiders"", ""Rake""]"
955;1951-12-31;Berry123@hotmail.com;Berry;Male;['EDUCATION', 'DRAMA', 'COMEDY'];Berry123;Meerkerk;4M{{pWf^;[2017, 2020];['PG', 'M'];['tv'];['EDUCATION', 'DRAMA', 'COMEDY'];"[""JUNK: Flying Fruit Fly Circus"", ""The Importance Of Being Miriam"", ""Molly And Mack"", ""Making Of David Attenborough's Natural History Museum Alive"", ""Moodies"", ""Tea with the Dames"", ""Further Back In Time For Dinner (Simplified Chinese Subtitles)"", ""David Attenborough's Flying Monsters"", ""Kids Listen: Story Salad"", ""Dangerous Remedy""]"
956;1946-04-15;Nathantjuuh@outlook.nl;Nathan;Male;['SCIENCE'];Nathantjuuh;Goes;&-mj^KM7;[2016, 2021];['MA'];['Movie'];['SCIENCE'];"[""Greetings From Tim Buckley"", ""Paranoia"", ""To Sir, With Love"", ""Absolutely Anything"", ""Mr Smith Goes To Washington"", ""Let Me In"", ""Tickled"", ""The Tender Hook"", ""Murray Whelan: Stiff"", ""Only God Forgives""]"
957;1945-06-22;Terrance759@gmail.com;Terrance;Male;['EDUCATION', 'REGIONAL AUSTRALIA'];Terrance759;Landgraaf;xsMh+9hd;[2017, 2022];['No preference'];['Panel_Discussion', 'tv'];['EDUCATION', 'REGIONAL AUSTRALIA'];"[""Fake Or Fortune?"", ""Against All Odds: Inside Statistics"", ""Further Back In Time For Dinner: The Development Of A Nation"", ""Turtle Odyssey"", ""Doc Martin"", ""Romeo & Juliet"", ""dirtgirlworld"", ""Australia Talks 2021"", ""Cookie Monster's Foodie Truck"", ""Between Two Lines""]"
958;1951-05-07;Nathaniel@gmail.com;Nathaniel;Male;['ARTS & CULTURE', 'EDUCATION'];Nathaniel;Oosterend;5Rc{n_rt;[2016, 2019];['M'];['Documentary', 'News'];['ARTS & CULTURE', 'EDUCATION'];"[""The Record"", ""Muster Dogs"", ""Kumi's Japan"", ""My Body Says"", ""Decoding Danger"", ""Stargazing: Moon and Beyond"", ""Rugged Paradise: The Abrolhos Islands"", ""David Attenborough's Great Barrier Reef"", ""Further Back In Time For Dinner"", ""Rulla's Connection to Country""]"
959;1951-04-13;Andreas01@hotmail.nl;Andreas;Male;['KIDS'];Andreas01;Vledder;Wf8.nZUJ;[2016, 2018];['No preference'];['News', 'Panel_Discussion', 'Documentary'];['KIDS'];"[""Listen Up"", ""Women In Politics"", ""Jaimen Hudson: From Sky To Sea"", ""Korea: The Bridge of No Return"", ""Man Up"", ""Media Watch"", ""Revelation"", ""Back To Nature"", ""Capturing Cricket: Steve Waugh In India"", ""Ready Together""]"
960;1949-05-30;Archibaldx@outlook.nl;Archibald;Male;['NEWS', 'LIFESTYLE', 'EDUCATION'];Archibaldx;Diever;EnjyE@7c;[2017, 2022];['No preference'];['Documentary', 'Movie', 'tv'];['NEWS', 'LIFESTYLE', 'EDUCATION'];"[""Play School: Fighting The Coronavirus"", ""Gruen"", ""I'm Recyclable Get Me Out Of Here"", ""Whiteley"", ""Like Minds"", ""Archer"", ""Wow That's Amazing"", ""Beyond The Towers"", ""An Accidental Soldier"", ""Mystery Road (Simplified Chinese Subtitles)""]"
961;1947-04-08;Marlon123@gmail.com;Marlon;Male;['PANEL & DISCUSSION', 'KIDS'];Marlon123;Eenrum;8YD-6t%&;[2021, 2022];['No preference'];['Movie', 'tv'];['PANEL & DISCUSSION', 'KIDS'];"[""Mystery Road (Simplified Chinese Subtitles)"", ""Pocket Compass"", ""Olobob Top"", ""The Crystal Maze"", ""Atom Bond"", ""Bad Nature"", ""The Zoo"", ""Retrograde"", ""The Wonder Gang"", ""Hannah Gadsby's Nakedy Nudes""]"
962;1948-01-09;Jerome@hotmail.com;Jerome;Male;['PANEL & DISCUSSION', 'FAMILY'];Jerome;Castricum;uHFf7^FB;[2017, 2019];['M'];['tv', 'News', 'Panel_Discussion'];['PANEL & DISCUSSION', 'FAMILY'];"[""Armadillo: Narrated By David Attenborough"", ""Barrie Cassidy's One Plus One"", ""Water Wisdom"", ""The War Of The Worlds"", ""Justine Clarke: Songs To Make You Smile"", ""Korea: The Bridge of No Return"", ""China's Artful Dissident"", ""The Beautiful Lie"", ""The Straits"", ""Summer's Day""]"
963;1951-11-22;Ivory759@live.nl;Ivory;Male;['DOCUMENTARY', 'COMEDY'];Ivory759;Sneek;ULa%LQ%6;[2017, 2019];['G'];['News', 'Movie', 'tv'];['DOCUMENTARY', 'COMEDY'];"[""Bob The Builder"", ""Room On The Broom"", ""The Wiggles, Nursery Rhymes"", ""Turtle Odyssey"", ""Kangaroo Beach Summer Special"", ""Lake Eyre"", ""The Virus"", ""Patchwork Pals"", ""Deadly Family Portraits: Sansbury Sisters"", ""Minibeast Heroes""]"
964;1948-11-10;Mohamed759@hotmail.com;Mohamed;Male;['LIFESTYLE', 'PANEL & DISCUSSION', 'FAMILY'];Mohamed759;Sint Odiliënberg;G3KCVW)p;[2018, 2022];['No preference'];['News', 'Documentary'];['LIFESTYLE', 'PANEL & DISCUSSION', 'FAMILY'];"[""Insiders"", ""Chopsticks Or Fork?"", ""ABC News SA"", ""Rugged Paradise: The Abrolhos Islands"", ""Just Between Us"", ""Countdown To War"", ""Poleng"", ""Anh's Brush With Fame"", ""Songs of Praise: Enduring Hymns"", ""ABC Late News""]"
965;1951-12-08;Ginox@outlook.nl;Gino;Male;['INDIGENOUS', 'COMEDY'];Ginox;Maastricht;b9)g/NG};[2019, 2022];['MA', 'PG'];['Panel_Discussion', 'Documentary', 'tv'];['INDIGENOUS', 'COMEDY'];"[""Elders"", ""Rulla's Connection to Country"", ""The Legend Of The Five"", ""Live At The Apollo: Secrets Of The Apollo"", ""ABC Education Good Mornings"", ""Citizen Code"", ""Jemima's Big Adventure"", ""The Wimbledon Kidnapping"", ""Odd Squad"", ""Scottish Vets Down Under""]"
966;1943-09-17;Regis01@hotmail.nl;Regis;Male;['KIDS', 'DRAMA', 'SCIENCE'];Regis01;Boxtel;XtQr)4eB;[2017, 2018];['G', 'M'];['Movie', 'Documentary', 'tv'];['KIDS', 'DRAMA', 'SCIENCE'];"[""Ghost Stories"", ""Scottish Vets Down Under"", ""Managing Populations"", ""Janet King"", ""My Life in Hitler's Germany"", ""Small Potatoes!"", ""Redfern Now (2014)"", ""Moon and Me"", ""Becoming Jane"", ""Play School: Mindfully Me""]"
967;1947-04-03;Mickey@hotmail.com;Mickey;Male;['SCIENCE', 'REGIONAL AUSTRALIA'];Mickey;s-Hertogenbosch;n{_W9q=P;[2018, 2020];['No preference'];['News'];['SCIENCE', 'REGIONAL AUSTRALIA'];"[""Shane Warne: In Conversation with Tracey Holmes"", ""Lost In Translation: Understanding Japan"", ""Our Dawn"", ""Afternoon Briefing"", ""War Stories"", ""Australia Day: National Citizenship and Flag Raising Ceremony 2022"", ""Insiders: From The Couch"", ""ABC News NSW"", ""Boyer Lecture: Andrew Forrest"", ""ABC News TAS""]"
968;1950-08-13;Wilberttjuuh@icloud.com;Wilbert;Male;['NEWS', 'SCIENCE', 'LIFESTYLE'];Wilberttjuuh;Heesch;ULa%LQ%6;[2021, 2022];['MA'];['News', 'Movie', 'tv'];['NEWS', 'SCIENCE', 'LIFESTYLE'];"[""Insiders: From The Couch"", ""Author Talk: Leigh Hobbs"", ""Deadly Family Portraits: Sansbury Sisters"", ""Play School"", ""Pip's Tips"", ""Team Rescue"", ""The Nannas And The Poppas (Hindi)"", ""Turtle Odyssey"", ""Mother And Son"", ""Opera On Sydney Harbour: La Boheme""]"
969;1945-03-22;Stan123@outlook.com;Stan;Male;['REGIONAL AUSTRALIA', 'ARTS & CULTURE'];Stan123;Sint Odiliënberg;hP{}z3$T;[2020, 2021];['No preference'];['Documentary', 'tv'];['REGIONAL AUSTRALIA', 'ARTS & CULTURE'];"[""The Yearly With Charlie Pickering 2021"", ""Unforgotten"", ""Come Home"", ""Little Lunch"", ""Chopsticks Or Fork?"", ""Odd Squad Healthy Habits"", ""Kangaroo Beach Songs"", ""Pablo"", ""David Attenborough's Conquest Of The Skies"", ""Wow That's Amazing""]"
970;1944-07-10;Gabrielx@icloud.com;Gabriel;Male;['PANEL & DISCUSSION', 'DRAMA'];Gabrielx;Deurne;2+JaZtVm;[2017, 2019];['No preference'];['News'];['PANEL & DISCUSSION', 'DRAMA'];"[""Four Corners"", ""The Virus"", ""Vanished Girl: The Disappearance Of Eve Askew"", ""Friday Briefing"", ""First Nation Farmers"", ""The Battle For Ukraine"", ""Ukrainian President Zelenskyy addresses Australian Parliament"", ""Australian Story"", ""ABC News Video Lab"", ""9/11 Stories""]"
971;1944-07-08;Germaine@hotmail.com;Germaine;Male;['DRAMA', 'KIDS'];Germaine;Gorinchem;@va3CbQ{;[2017, 2021];['M'];['News', 'tv', 'Documentary'];['DRAMA', 'KIDS'];"[""Women In Politics"", ""The Anxiety Project"", ""Social Media Me"", ""Ecomaths"", ""Play School: Kiya's Excellent eBirthday"", ""Searching For Superhuman"", ""Budget 2022: An ABC News Special"", ""Stargazing: Moon and Beyond"", ""Jemima's Big Adventure"", ""Moon and Me (Mandarin)""]"
972;1948-02-13;Leonard759@outlook.nl;Leonard;Male;['DOCUMENTARY'];Leonard759;Castricum;k[5Q/8f?;[2018, 2020];['M', 'MA'];['Movie', 'Panel_Discussion'];['DOCUMENTARY'];"[""Whiteley"", ""And When Did You Last See Your Father?"", ""Boyer Lecture 2017: Professor Genevieve Bell"", ""Altered"", ""Angel"", ""The Journey Home:  Reconciliation Through Repatriation"", ""Adaptation"", ""The Broken Shore"", ""Roxanne"", ""Buried""]"
973;1948-12-10;Wilsontje@gmail.com;Wilson;Male;['NEWS', 'COMEDY'];Wilsontje;Edam;xsMh+9hd;[2019, 2021];['No preference'];['tv', 'Movie'];['NEWS', 'COMEDY'];"[""PJ Masks: Meet An Yu"", ""Songs of Praise: Enduring Hymns"", ""Bringing Books to Life"", ""The Stickie Gang"", ""Goldstone"", ""Ready, Steady, Wiggle!"", ""KGB"", ""Get Grubby TV"", ""Aftertaste"", ""The Beautiful Bush""]"
974;1944-01-29;Noel00@hotmail.nl;Noel;Male;['FAMILY'];Noel00;Aalsmeer;p+SZ8.aJ;[2018, 2020];['PG', 'MA'];['tv', 'Panel_Discussion'];['FAMILY'];"[""Hannah Gadsby's Nakedy Nudes"", ""About Sex"", ""Year Of The Rabbit"", ""Harrow"", ""Big Ted's Big Adventure"", ""Dragons: Defenders Of Berk"", ""Good Game Spawn Point"", ""Zog And The Flying Doctors"", ""Book Hungry Bears (Mandarin)"", ""Create""]"
975;1947-05-24;EinarXX@live.nl;Einar;Male;['DOCUMENTARY', 'SCIENCE', 'ARTS & CULTURE'];EinarXX;Almere;7GEPCq{W;[2018, 2022];['MA', 'M'];['tv'];['DOCUMENTARY', 'SCIENCE', 'ARTS & CULTURE'];"[""Whose Line Is It Anyway?"", ""The Hollow Crown"", ""The Wiggles: The Handwashing Song"", ""Mum"", ""Further Back In Time For Dinner (Simplified Chinese Subtitles)"", ""Mystery Road (Simplified Chinese Subtitles)"", ""The Stickie Gang"", ""Shakespeare Uncovered"", ""Summer's Day"", ""Fireman Sam""]"
976;1946-09-10;Gay01@gmail.com;Gay;Male;['ARTS & CULTURE', 'NEWS'];Gay01;Koudekerke;YYNqz=S5;[2019, 2022];['M'];['tv', 'Documentary', 'Movie'];['ARTS & CULTURE', 'NEWS'];"[""Kiddets"", ""The Cry"", ""The Penguin King With David Attenborough"", ""Australia Remastered: Australia's Oceans"", ""Hey Duggee"", ""This Place: Artist Series"", ""Fisk"", ""Dyad 1929"", ""The Well"", ""Back In Time For Dinner: Education Shorts""]"
977;1944-03-27;Refugiotje@live.nl;Refugio;Male;['SCIENCE', 'REGIONAL AUSTRALIA'];Refugiotje;Apeldoorn;$Ug65HxP;[2017, 2020];['No preference'];['Panel_Discussion'];['SCIENCE', 'REGIONAL AUSTRALIA'];"[""Tomorrow Tonight"", ""Question Everything"", ""Gruen Pitch"", ""Whovians"", ""Shane Warne: In Conversation with Tracey Holmes"", ""Boyer Lecture: Andrew Forrest"", ""The Ticket"", ""Mock The Week"", ""QI"", ""National Press Club Address""]"
978;1951-10-30;Coryx@live.nl;Cory;Male;['INDIGENOUS', 'PANEL & DISCUSSION'];Coryx;Herten;v}Z76M*7;[2020, 2022];['PG', 'M'];['Documentary'];['INDIGENOUS', 'PANEL & DISCUSSION'];"[""Back In Time For Dinner"", ""Love On The Spectrum"", ""Extraordinary Escapes"", ""Big Deal"", ""Dementia & Us"", ""The Making Of David Attenborough's Conquest Of The Skies"", ""The Twist"", ""Who Killed Belinda Peisley? Uncovered"", ""Lucy The Human Chimp"", ""Louis Theroux: Selling Sex""]"
979;1944-01-24;WhitneyXX@gmail.com;Whitney;Male;['FAMILY', 'KIDS'];WhitneyXX;Groesbeek;Lj_!!2s7;[2016, 2022];['G', 'M', 'MA'];['tv'];['FAMILY', 'KIDS'];"[""Further Back In Time For Dinner: Daily Life In The Past"", ""Underscore"", ""Would I Lie To You?"", ""Montserrat: Living With Volcanoes"", ""Between Two Lines"", ""Get My Job"", ""Preppers"", ""Making Muriel"", ""Growing Up In The Early 1900s"", ""Peter Rabbit""]"
980;1947-01-19;Avery123@icloud.com;Avery;Male;['DOCUMENTARY', 'INDIGENOUS'];Avery123;Oosterend;W[3bJ6vj;[2016, 2021];['No preference'];['tv'];['DOCUMENTARY', 'INDIGENOUS'];"[""Dodo"", ""The Newsreader"", ""The Set"", ""Bucket"", ""Redfern Now (2014)"", ""The Brothers' Book Club"", ""Secret State"", ""The Wonder Gang"", ""Noddy Toyland Detective"", ""The Wacky Word Show""]"
981;1943-12-18;Mark@live.nl;Mark;Male;['EDUCATION', 'PANEL & DISCUSSION'];Mark;IJzendijke;4htXT]uN;[2017, 2022];['G', 'MA', 'PG'];['News', 'Documentary'];['EDUCATION', 'PANEL & DISCUSSION'];"[""Kevin McCloud's Grand Tour"", ""Between A Frock And A Hard Place"", ""Employable Me Australia"", ""Heywire"", ""Kumi's Japan"", ""Fighting Spirit: Wheeling Diggers' Invictus Games Dream"", ""Dr Kwane: The Street Vet"", ""Hannah Gadsby's Nakedy Nudes"", ""The China Century"", ""The Making of David Attenborough's Great Barrier Reef""]"
982;1950-05-30;Curtis759@outlook.nl;Curtis;Male;['NEWS', 'ARTS & CULTURE', 'SCIENCE'];Curtis759;Zuid-Beijerland;6&Ya_d@q;[2020, 2022];['G', 'PG', 'MA'];['News', 'Panel_Discussion'];['NEWS', 'ARTS & CULTURE', 'SCIENCE'];"[""Census 2021: Why We Count"", ""ABC Late News Weekend"", ""Boyer Lecture 2019: Rachel Perkins"", ""The Business"", ""Our Dawn"", ""The World This Week"", ""9/11 Stories"", ""Living With Fire"", ""The Beautiful Bush"", ""Four Corners""]"
